chrom	length	end_pos	chr_type	species	reference
NW_022681472.1	94227764	100323553	aut	Trachypithecus_phayrei_ssp	Trachypithecus_francoisi_ssp
NW_022681473.1	116338751	122768174	aut	Trachypithecus_phayrei_ssp	Trachypithecus_francoisi_ssp
NW_022681474.1	72013764	78391471	aut	Trachypithecus_phayrei_ssp	Trachypithecus_francoisi_ssp
CM052624.1	171912255	176542120	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052625.1	157464136	161924198	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052626.1	142693053	146644462	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052627.1	140568727	144431698	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052628.1	129502595	132938456	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052629.1	114237673	117534433	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052630.1	110642010	113617826	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052631.1	108795555	111852306	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052632.1	106019637	108766495	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052633.1	103595938	106397059	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052634.1	101040141	103980493	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052635.1	98700138	101603860	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052636.1	92894934	95387175	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052637.1	85481266	88318604	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052638.1	84083154	86407869	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052639.1	81731767	83946971	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052640.1	80663125	82658835	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052641.1	65348137	67173379	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052642.1	63071080	64770827	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052643.1	50870202	52281535	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052644.1	42307690	43431121	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052645.1	39525322	41534415	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052646.1	39110058	40188791	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
CM052647.1	125824004	129401530	chrX	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
JAPYXZ010000025.1	11494	1013450	aut	Pithecia_pithecia_ssp	Pithecia_pithecia_ssp
NC_065578.1	210798093	220357801	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065579.1	187678597	194429083	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065580.1	176506363	185122014	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065581.1	162072464	168803236	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065582.1	179441353	185935000	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065583.1	170194350	176721183	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065584.1	159938399	167492505	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065585.1	137065495	142076141	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065586.1	124103669	129816484	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065587.1	89419375	96747425	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065588.1	123908900	129601326	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065589.1	123685475	128410697	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065590.1	103008404	107078381	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065591.1	120194113	126288127	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065592.1	105342027	110317486	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065593.1	71710931	77952841	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065594.1	89511063	93558564	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065595.1	70163087	72771359	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065596.1	48552901	56654391	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065597.1	71069767	75716735	aut	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
NC_065598.1	140087370	150623330	chrX	Macaca_assamensis_ssp	Macaca_fascicularis_ssp
HiC_scaffold_1	166129824	186190426	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_10	82449866	95302727	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_11	65343501	77024927	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_12	42343069	56142005	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_13	67355666	77458706	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_14	98935964	111816637	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_15	116092366	130959055	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_16	164395372	186398696	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_17	176054576	194741933	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_18	151106475	169382268	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_19	198670069	224374551	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_2	158492575	176838221	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_20	148588777	167650988	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_21	128656082	149088471	chrX	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_3	128427987	143002946	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_4	83151216	93114978	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_5	65984373	73149259	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_6	97747667	110283423	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_7	115805938	128880066	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_8	114433081	128905624	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
HiC_scaffold_9	112055847	125457535	aut	Cercocebus_atys_ssp	Mandrillus_sphinx_ssp
CM053363.1	83833811	88008984	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053364.1	83270510	87835110	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053365.1	82312650	86538764	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053366.1	81227226	85400999	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053367.1	72071282	75414047	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053368.1	67602179	71073231	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053369.1	66711966	70447677	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053370.1	66075373	69626234	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053371.1	65821502	68943465	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053372.1	62914093	66677163	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053373.1	63521043	66609720	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053374.1	63455870	66426553	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053375.1	61224596	64686963	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053376.1	55941790	59318212	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053377.1	56269185	59090986	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053378.1	55335722	58491502	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053379.1	55120743	58039526	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053380.1	54284493	57548849	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053381.1	54606982	57434522	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053382.1	53332376	56386847	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053383.1	50693000	53007271	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053384.1	48846153	51119100	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053385.1	48285354	50681124	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053386.1	48090635	50374092	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053387.1	48013186	50317716	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053388.1	46695835	49104474	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053389.1	42290764	44586233	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053390.1	41614537	43730491	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053391.1	39174638	41280424	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053392.1	39216827	41208216	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053393.1	37257082	39221781	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053394.1	34562043	36209368	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053395.1	30049721	32560955	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053396.1	22345830	23905748	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053397.1	20828137	21946602	aut	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
CM053398.1	116130233	124140859	chrX	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp
NC_059128.1	265746233	286665742	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059129.1	132711628	147475118	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059130.1	113686309	126919455	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059131.1	100715955	117422764	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059132.1	97888714	114030740	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059133.1	88309887	109642840	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059134.1	93216126	108741517	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059135.1	95648651	102845609	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059136.1	95001872	102095064	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059137.1	81559024	92422267	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059138.1	91743490	99864994	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059139.1	86955761	97288611	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059140.1	70448389	84040805	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059141.1	63391326	69209531	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059142.1	52061983	57762930	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059143.1	51757298	56633026	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059144.1	46357703	51628110	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059145.1	41522034	49356363	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059146.1	32935629	37494074	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059147.1	29563878	34899860	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059148.1	23222086	34582621	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059149.1	24741405	31452620	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059150.1	26458141	30833364	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059151.1	12874147	16982743	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059152.1	12174692	14279552	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059153.1	6147582	9692175	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059154.1	17084	1826544	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_059155.1	58599141	73510674	chrX	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423735.1	102	89160	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423742.1	310	2668985	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423848.1	155	912782	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423849.1	2914	2613668	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423850.1	6025	2418855	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423851.1	576	2275690	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423852.1	504	1236779	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423853.1	105	1039767	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423854.1	4734	1204602	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423855.1	150	905518	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423857.1	133	1293943	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423858.1	2728	1744557	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423859.1	295	1159900	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423860.1	4436	1206764	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423861.1	127	148605	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423862.1	9473	1393040	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423863.1	57349	1359301	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423864.1	13603	1161449	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423865.1	54152	1238425	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423866.1	4085	1053753	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423868.1	144	428964	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NW_025423869.1	5264	896152	aut	Hapalemur_griseus_ssp	Lemur_catta_ssp
NC_045434.1	209157579	220992655	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045435.1	182097720	193509302	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045436.1	175433478	184646804	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045437.1	166937164	178866592	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045438.1	159227069	168401963	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045439.1	153704799	163339021	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045440.1	133438109	148652649	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045441.1	138032161	147504158	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045442.1	121841889	131282978	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045443.1	122925521	130810227	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045444.1	122345379	128129311	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045445.1	100792193	124784527	chrX	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045446.1	117032799	124059043	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045447.1	99540430	111442293	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045448.1	101861798	108208293	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045449.1	69512503	77097802	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045450.1	68185141	74865241	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045451.1	69825643	73925409	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045452.1	61416730	69319056	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045453.1	55334120	58236561	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045454.1	45665072	52676128	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NC_045455.1	86187897	95245930	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022291865.1	180116	2403409	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022292088.1	129537	1428278	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022292755.1	174885	1213891	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022300975.1	463979	3970233	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022302087.1	417887	3974724	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022313580.1	855759	1104106	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022324309.1	295621	2522512	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022325420.1	256611	2214520	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022326531.1	131387	1329356	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022327642.1	125938	1056093	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022334374.1	126994	978035	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022334940.1	46795	999068	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
NW_022335051.1	52650	966539	aut	Piliocolobus_kirkii_ssp	Piliocolobus_tephrosceles_ssp
CM052436.1	205137358	209009565	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052437.1	181346402	184739151	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052438.1	177705653	181117577	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052439.1	172612649	175896000	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052440.1	148440036	151227324	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052441.1	144779412	147426453	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052442.1	132275105	134838740	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052443.1	126523225	128811322	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052444.1	105376218	107438885	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052445.1	66034741	67523395	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052446.1	60546351	61599305	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052447.1	32137858	32714704	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052448.1	31716814	32302457	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052449.1	31269592	32033955	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052450.1	24997145	25603062	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052451.1	22959525	23426997	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052452.1	20573016	21005714	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052453.1	20570464	20962721	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052454.1	12026827	12347429	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052455.1	10922639	11225298	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052456.1	5879207	6068531	aut	Varecia_variegata_ssp	Varecia_variegata_ssp
CM052457.1	92311159	95448965	chrX	Varecia_variegata_ssp	Varecia_variegata_ssp
NC_069780.1	130539182	196243271	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069781.1	125932521	184808777	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069782.1	108224200	161201873	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069783.1	96596717	148499349	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069784.1	96628206	142417299	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069785.1	84200050	138318044	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069786.1	92664110	137712220	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069787.1	84736728	136586235	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069788.1	91779395	135781359	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069789.1	85119922	133874816	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069790.1	86602966	128216574	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069791.1	77252589	112701859	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069792.1	62936112	103186425	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069793.1	65432200	99968714	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069794.1	64676018	97885313	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069795.1	65435280	96498168	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069796.1	60484561	91045986	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069797.1	50329358	80573647	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069798.1	47668688	72489013	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069799.1	35018304	69283931	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069800.1	39008689	67625299	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069801.1	42172617	61448956	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069802.1	26416651	38944179	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069803.1	21365123	33043235	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NC_069804.1	87302263	187322231	chrX	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NW_026515577.1	25991	3117330	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NW_026515578.1	24900	1783735	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NW_026515579.1	69588	1412327	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NW_026515580.1	83555	1419561	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NW_026515581.1	28027	1220943	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NW_026515583.1	21920	862199	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NW_026515584.1	6155	778869	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
NW_026515585.1	6197	999039	aut	Loris_lydekkerianus_ssp	Nycticebus_coucang_ssp
CM052624.1	161203381	176542135	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052625.1	147036692	161924091	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052626.1	133669697	146644269	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052627.1	132016483	144431717	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052628.1	121580804	132938143	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052629.1	107513457	117534334	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052630.1	103493784	113617926	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052631.1	102662501	111852314	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052632.1	99825162	108767365	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052633.1	97918856	106396866	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052634.1	94795130	103980542	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052635.1	92585465	101603514	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052636.1	87597944	95387230	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052637.1	80617935	88318594	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052638.1	79083023	86405536	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052639.1	76963873	83945536	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052640.1	75608050	82658752	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052641.1	60929331	67173324	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052642.1	59181828	64770864	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052643.1	48031554	52277595	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052644.1	39844400	43428438	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052645.1	36207487	41534436	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052646.1	36361307	40188377	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
CM052647.1	116262224	129401317	chrX	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
JAPYXZ010000025.1	34199	1034192	aut	Cacajao_calvus_ssp	Pithecia_pithecia_ssp
NC_044381.1	102017188	107394998	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044382.1	150205249	156215136	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044383.1	149527716	156076922	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044384.1	143880971	150118827	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044385.1	133892773	140328185	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044386.1	114427949	120663905	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044387.1	102852309	110100028	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044388.1	108851426	113958757	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044389.1	110662429	115106435	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044390.1	95744067	100286793	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044391.1	113751421	119214799	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
NC_044392.1	102094925	106590997	aut	Nomascus_siki_ssp	Nomascus_leucogenys_ssp
