ID,ID_PGDP,group,family,genus,species,subspecies,species_full,species_short,species_genotyping,reference,SEX,len_chrA,len_chrA_contigs_shorter_than_1Mb,len_chrX,len_chrX_contigs_shorter_than_1Mb,len_chrY,len_chrY_contigs_shorter_than_1Mb,total_seq_chrA,total_seq_chrX,total_seq_chrY,len_cov_chrA,len_cov_chrX,len_cov_chrY,frac_cov_chrA,frac_cov_chrX,frac_cov_chrY,frac_cov_gw,rel_frac_cov_YX,nonN_frac,frac_cov_gw_cor,threshold,threshold_chrX,good_frac_cov,cov_chrA,cov_chrX,cov_chrY,cov_gw,rel_cov_chrX,gSEX,gSEX_source,callable_chrA,callable_chrX,GT00_chrA,GT01_chrA,GT11_chrA,GTmis_chrA,GT00_chrX,GT0_chrX,GT01_chrX,GT11_chrX,GT1_chrX,GTmis_chrX,het_chrA,het_chrX,rel_chrX_het,hom_alt_chrA,hom_alt_chrX,hem_alt_chrX,rel_chrX_hom_alt,mis_chrA,mis_chrX,div_chrA,clade,subclade_split,sample_used_for_q,q25_div_chrA,q50_div_chrA,q75_div_chrA,q25_frac_cov_chrA,q50_frac_cov_chrA,q75_frac_cov_chrA,zscore_div_chrA,zscore_frac_cov_chrA,dupl_group,remove_as_duplicate,low_mis,low_frac_cov_qc,high_div_chrA_qc,high_mis_qc,low_div_chrA_qc,masterQC,manual_fix,reason,finalQC,Kuderna_AB_QC,Kuderna_COV_QC,relatives,remove_as_relative,generation,founder,remove_manual,pedigree_source,MQ1kb,MQ1Mb,total_reads,mapped_reads,properly_paired_reads,f_mapped_reads
SAMEA112483167,PD_0700,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,108000000000.0,5744971874.0,54211608.0,2560238034,138053170.0,1320503.0,0.9879,0.9674,0.1589,0.9844,0.1643,0.9992,0.9852,0.9,0.9,True,42.2645,41.6142,41.0538,42.2307,0.9846,F,chrX,2455111883,131266210.0,11151710,4211498,3701566,512742,262169.0,,111083.0,118060.0,,19408.0,0.0017154,0.0008462,0.4933207,0.0015077,0.0008994,,0.5965346,0.0002088,0.0001479,0.0023654,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,-1.3542,0.5,SAMEA112483167,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7694,57.1644,839024414,821843041,776188010,0.98
SAMEA112483168,PD_0701,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,116000000000.0,6154836977.0,55272813.0,2559742092,137966531.0,1330560.0,0.9877,0.9668,0.1601,0.9841,0.1656,0.9992,0.9849,0.9,0.9,True,45.2112,44.6111,41.541,45.1787,0.9867,F,chrX,2455111883,131266210.0,11243077,3969720,3869304,495415,264911.0,,94012.0,132107.0,,19690.0,0.0016169,0.0007162,0.4429368,0.001576,0.0010064,,0.6385741,0.0002018,0.00015,0.0023845,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,-0.0562,-0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7743,57.1688,898772322,880695501,831674732,0.98
SAMEA112483169,PD_0702,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,91530135971.0,2530907798.0,171056101.0,2559588453,137937196.0,7645594.0,0.9877,0.9665,0.9201,0.9864,0.9519,0.9992,0.9872,0.9,0.9,True,35.7597,18.3483,22.3732,34.8341,0.5131,M,chrX,2455111883,131266210.0,11156105,4008086,3852149,561176,,325149.0,,,179397.0,6174.0,0.0016325,,,0.001569,,0.0013667,,0.0002286,4.7e-05,0.0023853,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.0,-0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8044,57.1865,696650780,681826803,643922450,0.979
SAMEA112483170,PD_0703,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,94706041941.0,2657102630.0,178819253.0,2559579632,137936632.0,7645572.0,0.9877,0.9665,0.9201,0.9864,0.9519,0.9992,0.9872,0.9,0.9,True,37.0006,19.2632,23.3886,36.0577,0.5206,M,chrX,2455111883,131266210.0,11155702,4037804,3842822,541188,,326712.0,,,178181.0,5827.0,0.0016447,,,0.0015652,,0.0013574,,0.0002204,4.44e-05,0.0023876,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.1533,-0.5,SAMEA112483170,False,True,ok,ok,ok,ok,ok,,,ok,,,SAMEA112483176,True,,,,,55.7765,57.1603,720393968,705029825,664709022,0.979
SAMEA112483171,PD_0704,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,120000000000.0,3182266442.0,216260582.0,2559975972,137957389.0,7658811.0,0.9878,0.9667,0.9217,0.9865,0.9534,0.9992,0.9873,0.9,0.9,True,46.8993,23.067,28.2368,45.6312,0.4918,M,chrX,2455111883,131266210.0,11275126,3808614,3992423,501353,,326340.0,,,179088.0,5292.0,0.0015513,,,0.0016262,,0.0013643,,0.0002042,4.03e-05,0.0024018,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,1.1232,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7384,57.1202,924919038,904554802,848141060,0.978
SAMEA112483172,PD_0705,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,98104502561.0,2747026792.0,182667795.0,2559796153,137975754.0,7646639.0,0.9878,0.9668,0.9202,0.9865,0.9518,0.9992,0.9873,0.9,0.9,True,38.3251,19.9095,23.8886,37.3451,0.5195,M,chrX,2455111883,131266210.0,11113420,4138976,3793361,531759,,327309.0,,,177601.0,5810.0,0.0016859,,,0.0015451,,0.001353,,0.0002166,4.43e-05,0.002388,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.1844,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8037,57.1903,745671654,729907582,688125294,0.979
SAMEA112483173,PD_0706,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,108000000000.0,3055022393.0,206932787.0,2559584286,137889270.0,7651564.0,0.9877,0.9662,0.9208,0.9864,0.953,0.9992,0.9872,0.9,0.9,True,42.2032,22.1556,27.0445,41.1384,0.525,M,chrX,2455111883,131266210.0,11202248,4018137,3856939,500192,,329796.0,,,175741.0,5183.0,0.0016366,,,0.001571,,0.0013388,,0.0002037,3.95e-05,0.0023893,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.272,-0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8395,57.2267,820729890,803551285,757586552,0.979
SAMEA112483174,PD_0707,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,133000000000.0,3755461902.0,253215827.0,2560052068,137948853.0,7659118.0,0.9879,0.9666,0.9217,0.9866,0.9535,0.9992,0.9874,0.9,0.9,True,51.9957,27.2236,33.0607,50.6791,0.5236,M,chrX,2455111883,131266210.0,11227970,4083178,3791939,474429,,326809.0,,,179159.0,4752.0,0.0016631,,,0.0015445,,0.0013649,,0.0001932,3.62e-05,0.0023761,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,-0.6279,0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8408,57.225,1007968496,988555225,937181004,0.981
SAMEA112483175,PD_0708,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,92989783886.0,5055391182.0,44072050.0,2559440329,138048843.0,1305544.0,0.9876,0.9673,0.1571,0.9841,0.1624,0.9992,0.9849,0.9,0.9,True,36.3321,36.6203,33.7576,36.3456,1.0079,F,chrX,2455111883,131266210.0,11242297,3885083,3904417,545719,261202.0,,102505.0,125965.0,,21048.0,0.0015824,0.0007809,0.4934727,0.0015903,0.0009596,,0.6034094,0.0002223,0.0001603,0.0023815,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,-0.2558,-1.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7846,57.1786,725920498,710364735,670976308,0.979
SAMEA112483176,PD_0709,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,200000000000.0,5764402069.0,384418508.0,2560708279,138056430.0,7668057.0,0.9881,0.9674,0.9228,0.9868,0.9539,0.9992,0.9876,0.9,0.9,True,78.1942,41.754,50.1325,76.2558,0.534,M,chrX,2455111883,131266210.0,11278504,3974359,3900452,424201,,327595.0,,,179007.0,4118.0,0.0016188,,,0.0015887,,0.0013637,,0.0001728,3.14e-05,0.0023981,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.8711,1.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,SAMEA112483170,False,,,,,55.8699,57.2601,1504359362,1475242517,1404382284,0.981
SAMEA112483177,PD_0710,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,76658932726.0,4156618882.0,35932398.0,2559201035,137978522.0,1274730.0,0.9875,0.9668,0.1534,0.9839,0.1587,0.9992,0.9847,0.9,0.9,True,29.9542,30.1251,28.1882,29.9621,1.0057,F,chrX,2455111883,131266210.0,11127143,3994709,3820832,634832,263878.0,,98118.0,125391.0,,23333.0,0.0016271,0.0007475,0.4593904,0.0015563,0.0009552,,0.6137998,0.0002586,0.0001778,0.0023698,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,-1.053,-1.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7995,57.194,598563996,585644541,551807420,0.978
SAMEA112483178,PD_0711,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,70208392064.0,1985932440.0,132607611.0,2559117304,137825088.0,7639048.0,0.9875,0.9658,0.9193,0.9862,0.9519,0.9992,0.987,0.9,0.9,True,27.4346,14.4091,17.3592,26.7424,0.5252,M,chrX,2455111883,131266210.0,10977909,4127705,3735637,736265,,322972.0,,,177394.0,10354.0,0.0016813,,,0.0015216,,0.0013514,,0.0002999,7.89e-05,0.0023622,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,-1.571,-1.5,SAMEA112483178,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8084,57.19,534190732,522442646,493564868,0.978
SAMEA112483179,PD_0712,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,99259044922.0,2763984399.0,185292587.0,2559809485,137911711.0,7659672.0,0.9878,0.9664,0.9218,0.9865,0.9538,0.9992,0.9873,0.9,0.9,True,38.776,20.0417,24.1907,37.7796,0.5169,M,chrX,2455111883,131266210.0,11179028,4012069,3853012,533407,,331411.0,,,173675.0,5634.0,0.0016342,,,0.0015694,,0.0013231,,0.0002173,4.29e-05,0.0023865,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.0791,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7824,57.1686,755192364,738870118,698003070,0.978
SAMEA112483180,PD_0713,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,125000000000.0,3541442925.0,242758934.0,2560205557,137970622.0,7656458.0,0.9879,0.9668,0.9214,0.9866,0.953,0.9992,0.9874,0.9,0.9,True,48.6357,25.6681,31.7064,47.4166,0.5278,M,chrX,2455111883,131266210.0,11242488,3941861,3908651,484516,,326345.0,,,179321.0,5054.0,0.0016056,,,0.001592,,0.0013661,,0.0001973,3.85e-05,0.0023948,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.648,0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8355,57.2233,944627654,924799721,875183272,0.979
SAMEA112483181,PD_0714,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,91853592852.0,2563185437.0,171208510.0,2559395482,137936606.0,7647311.0,0.9876,0.9665,0.9203,0.9863,0.9521,0.9992,0.9871,0.9,0.9,True,35.8888,18.5823,22.3881,34.9681,0.5178,M,chrX,2455111883,131266210.0,11294082,3700961,4016497,565976,,325924.0,,,178293.0,6503.0,0.0015075,,,0.001636,,0.0013583,,0.0002305,4.95e-05,0.0023897,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.2988,-1.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8092,57.1951,702542666,687200492,648553994,0.978
SAMEA112483182,PD_0715,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,142000000000.0,3872456802.0,257166373.0,2559934507,137961199.0,7657136.0,0.9878,0.9667,0.9214,0.9865,0.9532,0.9992,0.9873,0.9,0.9,True,55.3011,28.0692,33.5852,53.851,0.5076,M,chrX,2455111883,131266210.0,11327145,3822418,3941016,486937,,326055.0,,,179814.0,4851.0,0.0015569,,,0.0016052,,0.0013698,,0.0001983,3.7e-05,0.0023837,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,-0.1099,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8192,57.1991,1066121826,1046010846,997885306,0.981
SAMEA112483183,PD_0716,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,101000000000.0,2749708445.0,182918591.0,2559616604,137956205.0,7652905.0,0.9877,0.9667,0.9209,0.9864,0.9527,0.9992,0.9872,0.9,0.9,True,39.3452,19.9317,23.9019,38.3115,0.5066,M,chrX,2455111883,131266210.0,11154056,4057337,3802921,563202,,332861.0,,,171621.0,6238.0,0.0016526,,,0.001549,,0.0013074,,0.0002294,4.75e-05,0.0023753,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,-0.6817,-0.5,SAMEA112483183,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7811,57.1579,763902400,748463553,710836268,0.98
SAMEA112483184,PD_0717,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,88695343688.0,2523164234.0,171173353.0,2559768048,137930412.0,7653428.0,0.9878,0.9665,0.921,0.9864,0.9529,0.9992,0.9872,0.9,0.9,True,34.6498,18.293,22.3656,33.7811,0.5279,M,chrX,2455111883,131266210.0,11052897,4187768,3758190,578661,,329280.0,,,175190.0,6250.0,0.0017057,,,0.0015308,,0.0013346,,0.0002357,4.76e-05,0.0023836,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,-0.1141,0.0,SAMEA112483184,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8002,57.1816,675216430,660147516,624545972,0.978
SAMEA112483185,PD_0718,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,106000000000.0,2970326304.0,199021550.0,2559779056,137945002.0,7654712.0,0.9878,0.9666,0.9212,0.9865,0.953,0.9992,0.9873,0.9,0.9,True,41.255,21.5327,25.9999,40.2062,0.5219,M,chrX,2455111883,131266210.0,11131095,4077560,3831545,537316,,329850.0,,,175501.0,5369.0,0.0016608,,,0.0015606,,0.001337,,0.0002189,4.09e-05,0.0023911,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.3916,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.838,57.2202,799766604,783914275,744926896,0.98
SAMEA112483186,PD_0719,OWM,Cercopithecidae,Papio,hamadryas,ssp,Papio_hamadryas_ssp,P.hamadryas_ssp,Papio_hamadryas_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,115000000000.0,3203704796.0,213596297.0,2559945288,137999296.0,7658017.0,0.9878,0.967,0.9216,0.9865,0.953,0.9992,0.9873,0.9,0.9,True,44.7412,23.2154,27.8919,43.5956,0.5189,M,chrX,2455111883,131266210.0,11169497,4032806,3868145,507068,,328167.0,,,177328.0,5225.0,0.0016426,,,0.0015755,,0.0013509,,0.0002065,3.98e-05,0.0023969,Papio_anubis_ssp3,0.0,True,0.0023757,0.0023853,0.0023904,0.9877,0.9878,0.9879,0.7856,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8127,57.1987,871499460,853149681,806982314,0.979
SAMEA112483187,PD_0720,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,107000000000.0,2990796500.0,214255154.0,2561237298,138087052.0,7932893.0,0.9883,0.9676,0.9546,0.9871,0.9866,0.9992,0.9879,0.9,0.9,True,41.6679,21.6588,27.0085,40.6044,0.5198,M,chrX,2464991795,131763368.0,31234986,4263084,2018225,745525,,866026.0,,,126164.0,7843.0,0.0017295,,,0.0008188,,0.0009575,,0.0003024,5.95e-05,0.0016835,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,0.1651,0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8559,57.2292,815717314,799406180,753943138,0.98
SAMEA112483188,PD_0721,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,94337412686.0,5554866064.0,57432136.0,2560963364,138108815.0,1316528.0,0.9882,0.9677,0.1584,0.9846,0.1637,0.9992,0.9854,0.9,0.9,True,36.8367,40.2209,43.6239,37.0131,1.0919,F,chrX,2464991795,131763368.0,31124453,4241284,2026581,869502,798870.0,,91647.0,80915.0,,28601.0,0.0017206,0.0006955,0.4042422,0.0008221,0.0006141,,0.7469402,0.0003527,0.0002171,0.0016824,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,0.1435,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7758,57.1516,747999926,733384778,688419474,0.98
SAMEA112483189,PD_0722,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,108000000000.0,3025701761.0,210486758.0,2561346317,138093644.0,7929565.0,0.9884,0.9676,0.9542,0.9872,0.9861,0.9992,0.988,0.9,0.9,True,42.0039,21.9105,26.5446,40.9337,0.5216,M,chrX,2464991795,131763368.0,31233089,4300447,1981535,746749,,865897.0,,,126233.0,7903.0,0.0017446,,,0.0008039,,0.000958,,0.0003029,6e-05,0.0016762,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,0.0117,1.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8517,57.225,822189980,806101596,761359462,0.98
SAMEA112483190,PD_0723,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,99775226810.0,2785084183.0,185613828.0,2561156332,137978291.0,7742960.0,0.9883,0.9668,0.9318,0.987,0.9637,0.9992,0.9878,0.9,0.9,True,38.9571,20.1849,23.9719,37.9574,0.5181,M,chrX,2464991795,131763368.0,31200986,4289635,2003105,768094,,865959.0,,,124791.0,9283.0,0.0017402,,,0.0008126,,0.0009471,,0.0003116,7.05e-05,0.0016827,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,0.1494,0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.866,57.2402,760917304,745782863,704991216,0.98
SAMEA112483191,PD_0724,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,99470107803.0,5474696369.0,51904333.0,2561163952,138116257.0,1321089.0,0.9883,0.9678,0.159,0.9847,0.1643,0.9992,0.9855,0.9,0.9,True,38.8379,39.6383,39.2891,38.879,1.0206,F,chrX,2464991795,131763368.0,31251275,4180978,2033244,796323,799752.0,,91782.0,79745.0,,28754.0,0.0016961,0.0006966,0.410677,0.0008248,0.0006052,,0.7337274,0.0003231,0.0002182,0.0016729,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,-0.0566,0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8508,57.2319,777506402,762126865,718725638,0.98
SAMEA112483192,PD_0725,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,103000000000.0,2882704694.0,201565582.0,2561103669,138038956.0,7928788.0,0.9883,0.9673,0.9541,0.9871,0.9864,0.9992,0.9879,0.9,0.9,True,40.1994,20.8833,25.422,39.1712,0.5195,M,chrX,2464991795,131763368.0,31270787,4131617,2078193,781223,,866246.0,,,124532.0,9255.0,0.0016761,,,0.0008431,,0.0009451,,0.0003169,7.02e-05,0.0016811,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,0.116,0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8174,57.1904,788563546,771917688,726320808,0.979
SAMEA112483193,PD_0726,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,F,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,98475967916.0,5298735623.0,54943843.0,2561254531,138125446.0,1317768.0,0.9883,0.9679,0.1586,0.9847,0.1638,0.9992,0.9855,0.9,0.9,True,38.4483,38.3618,41.6946,38.4455,0.9977,F,chrX,2464991795,131763368.0,31195946,4269105,2001067,795702,799391.0,,92057.0,79406.0,,29179.0,0.0017319,0.0006987,0.4034045,0.0008118,0.0006026,,0.7423564,0.0003228,0.0002215,0.0016777,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,0.0446,0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8418,57.2268,767141406,752056686,711138502,0.98
SAMEA112483194,PD_0727,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,105000000000.0,2984552033.0,210076904.0,2561257633,138011546.0,7932620.0,0.9883,0.9671,0.9546,0.9871,0.9871,0.9992,0.9879,0.9,0.9,True,41.0234,21.6254,26.4827,39.9919,0.5271,M,chrX,2464991795,131763368.0,31234154,4174564,2059222,793880,,864327.0,,,126633.0,9073.0,0.0016935,,,0.0008354,,0.0009611,,0.0003221,6.89e-05,0.0016822,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,0.1373,0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.8333,57.2054,807639104,791450159,743311254,0.98
SAMEA112483195,PD_0728,OWM,Cercopithecidae,Papio,anubis,ssp,Papio_anubis_ssp,P.anubis_ssp,Papio_anubis_ssp,Papio_anubis,M,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,102000000000.0,2878307752.0,199919504.0,2561050738,138065719.0,7902196.0,0.9882,0.9674,0.9509,0.9871,0.9829,0.9992,0.9879,0.9,0.9,True,39.9632,20.8474,25.2992,38.9454,0.5217,M,chrX,2464991795,131763368.0,31243705,4244438,2000815,772862,,865971.0,,,125875.0,8187.0,0.0017219,,,0.0008117,,0.0009553,,0.0003135,6.21e-05,0.0016726,Papio_anubis_ssp1a,0.0018,True,0.0016379,0.0016756,0.0016855,0.9881,0.9882,0.9883,-0.0626,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.834,57.2061,784367708,768889156,723829926,0.98
