chrom	length	end_pos	chr_type	species	reference
NC_060938.1	60412097	101016021	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060939.1	51217016	99678470	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060940.1	49781263	96174870	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060941.1	48869847	84237841	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060942.1	52876496	80532913	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060943.1	26357540	61672389	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060944.1	41336739	66166050	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060945.1	21380578	45053160	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060946.1	19647965	51297094	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060947.1	81215905	154155493	chrX	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060948.1	56063	62113917	aut	Plecturocebus_cinerascens_ssp	Homo_sapiens_ssp
NC_060925.1	92534298	248359680	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060926.1	100836983	242613581	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060927.1	83142914	201092439	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060928.1	59978001	193324911	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060929.1	69625719	181824078	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060930.1	68678775	172085353	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060931.1	57734013	160490215	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060932.1	56478372	146178721	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060933.1	47198434	150406030	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060934.1	50504447	134525779	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060935.1	53036245	135117001	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060936.1	49577418	133133224	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060937.1	36200151	113544474	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060938.1	35609938	100141013	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060939.1	34054793	99592332	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060940.1	29099507	96150261	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060941.1	29487109	84227788	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060942.1	29357887	80520400	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060943.1	10748947	61675724	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060944.1	26400196	66168009	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060945.1	11492537	45058319	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060946.1	11511782	51283084	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060947.1	43067527	154003805	chrX	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060948.1	4388	27435002	aut	Propithecus_coquereli_ssp	Homo_sapiens_ssp
NC_060925.1	84217430	248314141	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060926.1	96488285	242362238	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060927.1	75863422	201095581	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060928.1	55712550	193324911	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060929.1	66308820	181824078	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060930.1	66792086	171958360	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060931.1	55571531	159849097	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060932.1	52462013	146178685	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060933.1	43391318	150467933	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060934.1	46309007	134553038	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060935.1	49886297	135116996	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060936.1	46361355	133133224	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060937.1	36697288	113537854	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060938.1	34092452	100133647	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060939.1	30593194	99743091	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060940.1	25284190	96150646	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060941.1	26247579	84227742	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060942.1	28758985	80524055	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060943.1	7972938	61671334	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060944.1	22962163	66168714	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060945.1	12003872	45058319	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060946.1	8944121	51286974	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060947.1	39802311	154003805	chrX	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060948.1	3733	27434227	aut	Mirza_zaza_ssp	Homo_sapiens_ssp
NC_060925.1	172704067	248367473	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060926.1	186548054	242630205	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060927.1	156701648	201091448	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060928.1	143277997	193335817	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060929.1	136485509	181835089	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060930.1	132680843	172088286	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060931.1	115203242	160562076	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060932.1	111631343	146233131	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060933.1	86229543	150418452	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060934.1	98441814	134553813	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060935.1	95390840	135034796	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060936.1	101857438	133312696	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060937.1	73928967	113550112	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060938.1	67820261	101129841	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060939.1	60807873	99717480	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060940.1	56902767	96173591	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060941.1	55917848	84239663	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060942.1	58824325	80533414	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060943.1	34622813	61678093	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060944.1	47842037	66160430	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060945.1	25576446	45059916	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060946.1	23276157	51297094	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060947.1	90783103	154127544	chrX	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060948.1	60087	27435002	aut	Trachypithecus_cristatus_ssp	Homo_sapiens_ssp
NC_060925.1	173348738	248367473	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060926.1	187294771	242614027	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060927.1	157692826	201091448	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060928.1	143841777	193335817	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060929.1	138832440	181844881	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060930.1	133110254	172088286	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060931.1	115843346	160562076	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060932.1	111605132	146233131	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060933.1	86695469	150418452	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060934.1	99040320	134553813	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060935.1	95820010	135034796	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060936.1	102421054	133312696	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060937.1	73821322	113550112	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060938.1	68177110	101129322	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060939.1	61051447	99716441	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060940.1	57034390	96173591	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060941.1	55986889	84239663	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060942.1	59077409	80533414	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060943.1	34519325	61677945	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060944.1	48185689	66160430	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060945.1	25693253	45059916	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060946.1	23344803	51297094	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060947.1	94198056	154132917	chrX	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060948.1	55385	27437274	aut	Trachypithecus_johnii_ssp	Homo_sapiens_ssp
NC_060925.1	178723800	248367473	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060926.1	195491559	242614027	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060927.1	157896368	201091448	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060928.1	143902321	193338273	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060929.1	124479026	181818336	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060930.1	137224146	172088286	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060931.1	120300010	160562064	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060932.1	116468871	146234986	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060933.1	86948080	150465192	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060934.1	104811828	134585732	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060935.1	103976260	135122926	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060936.1	105441031	133305934	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060937.1	74322430	113551196	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060938.1	71063268	101124836	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060939.1	63641942	99624549	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060940.1	58111333	96170274	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060941.1	57717803	84227922	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060942.1	62794248	80535019	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060943.1	35748690	61683228	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060944.1	49785108	66168714	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060945.1	26399756	45064331	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060946.1	24769251	51298856	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060947.1	102607472	154219366	chrX	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060948.1	33361	27437274	aut	Hylobates_muelleri_ssp	Homo_sapiens_ssp
NC_060925.1	77068563	248367473	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060926.1	88058677	242607525	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060927.1	72072519	201091448	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060928.1	55998262	193327545	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060929.1	61404787	181836187	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060930.1	60042388	171966000	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060931.1	50908150	160491046	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060932.1	46289958	146224167	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060933.1	40497644	150404471	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060934.1	44681926	134525582	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060935.1	44682849	135084321	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060936.1	42902997	133133253	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060937.1	32834025	113544416	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060938.1	30662239	100161752	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060939.1	28088029	99717513	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060940.1	25252653	96155713	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060941.1	24822678	84237832	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060942.1	26157783	80532256	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060943.1	10133145	61673566	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060944.1	21488626	66168713	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060945.1	10778620	45058319	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060946.1	9129813	51294851	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060947.1	32337260	154003805	chrX	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060948.1	4988	27435001	aut	Loris_tardigradus_ssp	Homo_sapiens_ssp
NC_060925.1	152236134	248359605	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060926.1	166209639	242614027	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060927.1	138151926	200870540	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060928.1	130049683	193335920	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060929.1	127549106	181809996	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060930.1	119385503	171959794	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060931.1	101200874	160543662	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060932.1	98872709	146234119	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060933.1	74982132	150465191	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060934.1	85682308	134553038	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060935.1	89451742	135092046	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060936.1	91068237	133295247	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060937.1	63760784	113539067	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060938.1	62576728	101128149	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060939.1	53151509	99624549	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060940.1	51189081	96173483	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060941.1	50370724	84237841	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060942.1	53761877	80380574	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060943.1	26360779	61683067	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060944.1	42826379	66165895	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060945.1	21703833	45053159	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060946.1	18589216	51297094	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060947.1	84169263	153834761	chrX	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060948.1	27996	27437274	aut	Aotus_vociferans_ssp	Homo_sapiens_ssp
NC_060925.1	139461187	248359606	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060926.1	156897343	242614027	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060927.1	126803498	200870540	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060928.1	119219050	193335818	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060929.1	116311283	181829275	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060930.1	108247229	172088406	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060931.1	92780876	160543483	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060932.1	90603594	146234117	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060933.1	70582711	150393643	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060934.1	81524718	134550818	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060935.1	81247989	135034796	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060936.1	82784043	133293949	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060937.1	61990162	113550110	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060938.1	57084149	101088060	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060939.1	47937008	99624549	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060940.1	46847972	96173483	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060941.1	46257948	84237841	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060942.1	50336290	80533406	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060943.1	23217107	61683045	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060944.1	39526222	66166050	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060945.1	19602998	45053160	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060946.1	17753840	51297094	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060947.1	79284978	154155493	chrX	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060948.1	16085	62103151	aut	Leontopithecus_rosalia_ssp	Homo_sapiens_ssp
NC_060925.1	135210440	248367473	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060926.1	148584716	242614027	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060927.1	120135089	200870540	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060928.1	111973775	193335817	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060929.1	111335364	181829274	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060930.1	102703470	171965862	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060931.1	87683676	160543483	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060932.1	85899725	146230808	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060933.1	67869059	150465194	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060934.1	77643609	134552376	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060935.1	78745802	135117559	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060936.1	79460094	133288538	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060937.1	58574620	113538292	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060938.1	54368451	101082433	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060939.1	46066288	99656813	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060940.1	44735032	96173483	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060941.1	42263218	84226079	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060942.1	47073030	80529566	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060943.1	23657106	61672389	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060944.1	37860289	66166050	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060945.1	19124428	45053160	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060946.1	18312001	51297094	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060947.1	79023030	154132917	chrX	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060948.1	19026	62102532	aut	Chiropotes_albinasus_ssp	Homo_sapiens_ssp
NC_060925.1	168358962	248367473	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060926.1	183066681	242630205	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060927.1	151440161	201091448	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060928.1	142127324	193335817	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060929.1	135470883	181844881	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060930.1	128329972	172088286	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060931.1	110960714	160560133	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060932.1	109209979	146233131	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060933.1	83481605	150418866	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060934.1	96829503	134553813	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060935.1	94909085	135123417	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060936.1	98115036	133316840	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060937.1	71409121	113550804	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060938.1	67897416	101130692	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060939.1	59543841	99717480	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060940.1	54383309	96173496	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060941.1	54338486	84235735	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060942.1	57081243	80532380	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060943.1	29861742	61678079	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060944.1	45829957	66168714	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060945.1	23646835	45060565	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060946.1	22245956	51297094	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060947.1	99587696	154219366	chrX	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060948.1	38032	27446622	aut	Allenopithecus_nigroviridis_ssp	Homo_sapiens_ssp
NC_060925.1	96275023	248367538	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060926.1	109716909	242613741	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060927.1	93078934	201092418	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060928.1	67793592	193327005	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060929.1	76628383	181833975	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060930.1	77055328	172085353	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060931.1	63368124	160487693	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060932.1	60712998	146178721	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060933.1	49796541	150404351	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060934.1	53464872	134553038	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060935.1	56782434	135117003	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060936.1	53783597	133133224	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060937.1	40243339	113550112	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060938.1	38959961	100141043	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060939.1	35673753	99592332	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060940.1	29124733	96153888	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060941.1	30522792	84240039	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060942.1	32461608	80522947	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060943.1	11375448	61672501	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060944.1	26046798	66168714	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060945.1	14526193	45058319	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060946.1	11585378	51294909	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060947.1	27854559	154127201	chrX	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060948.1	4021	27435002	aut	Lemur_catta_ssp	Homo_sapiens_ssp
NC_060925.1	86698521	248367473	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060926.1	98472673	242607525	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060927.1	80998235	201091448	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060928.1	63779792	193327545	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060929.1	69145266	181836187	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060930.1	67352620	171966000	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060931.1	57038873	160478515	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060932.1	52657440	146224166	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060933.1	45178695	150404471	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060934.1	49942854	134525771	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060935.1	50182144	135084321	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060936.1	48351687	133133359	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060937.1	37262207	113546059	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060938.1	34433087	100161751	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060939.1	31382531	99717513	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060940.1	28071844	96155713	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
NC_060941.1	27670321	84237273	aut	Xanthonycticebus_pygmaeus_ssp	Homo_sapiens_ssp
